Data_type;Decoder_type;LM_type;model_ID;Reference;WER;CER;Transcript
Tue_Noise_test_split;greedy;None;Clean_original_hyper-parameters.pth;vi vil gerne fra statslig side yde vores bidrag til at det kan blive mere trygt og sikkert at cykle;0.7;0.3434343434343434;jeg vil gerne fra statslig side yde vor spiltåntedlne i hav være træk jeg sikker der syngae
Tue_Noise_test_split;greedy;None;Clean_original_hyper-parameters.pth;den mistanke kan kun blive næret når partierne går sammen om at hverve medlemmer;0.5;0.175;den mistanke kan kun gånære når partierne går samen og mon verve velemme
Tue_Noise_test_split;greedy;None;Clean_original_hyper-parameters.pth;den nye lov gjorde det nemmere at gennemskue hvad de har krav på;1.0;0.71875;an får vi fandetir to dages ekstraoptagelse på grun af dårdigt vejr
Tue_Noise_test_split;greedy;None;Clean_original_hyper-parameters.pth;der var en stærk kontrast mellem hvad han så og hvad han vidste;0.2307692307692308;0.09523809523809523;det var en stærk kontrast mellem hvad han så og hvad hen vislepm
Tue_Noise_test_split;greedy;None;Clean_original_hyper-parameters.pth;de vil normalt sætte pris på en sådan henvendelse;0.3333333333333333;0.08163265306122447;vi vil normalt satte pris på en sådan henveldelse
Tue_Noise_test_split;greedy;None;Clean_original_hyper-parameters.pth;rør smørret blødt med sukker sherry og salt;0.625;0.3023255813953488;årt smøred blødt med sukkerservi og setden
Tue_Noise_test_split;greedy;None;Clean_original_hyper-parameters.pth;angiv nummeret på de ønskede registreringer;0.3333333333333333;0.09302325581395347;angive numme på de ønskede registreringer
Tue_Noise_test_split;greedy;None;Clean_original_hyper-parameters.pth;de havde kendt hinanden i godt ti år;0.5;0.1111111111111111;de hav erkendt i landen i godt ti år
Tue_Noise_test_split;greedy;None;Clean_original_hyper-parameters.pth;det var en klog beslutning hun tog;0.2857142857142857;0.1176470588235294;det var en klog beslutning poå to
Tue_Noise_test_split;greedy;None;Clean_original_hyper-parameters.pth;vi skal jo behandle alle lige;0.6666666666666666;0.3103448275862069;vi skal bohandle an har je
Tue_Noise_test_split;greedy;None;Clean_original_hyper-parameters.pth;det er så legende let;1.0;0.6666666666666666;jeg har fortet lejdig lit
Tue_Noise_test_split;beam;dsl_3gram.klm;Clean_original_hyper-parameters.pth;den daværende magtfulde kirke gjorde alt hvad den kunne for at forhindre modernitetens og den fri tankes fremskridt men det lykkedes den simpelthen ikke;0.04166666666666666;0.006578947368421052;den daværende magtfulde kirke gjorde alt hvad den kunne for at forhindre modernitetens og den frie tankes fremskridt men det lykkedes den simpelthen ikke
Tue_Noise_test_split;beam;dsl_3gram.klm;Clean_original_hyper-parameters.pth;først er der et mylder af tilsyneladende venlige bakker med stisystemer så en lang flad slette der standsede ved havet;0.75;0.4661016949152542;først er der hurtigere harmes disaster for en lang reddede standse av
Tue_Noise_test_split;beam;dsl_3gram.klm;Clean_original_hyper-parameters.pth;produceren synes at den var for hård til os men vi holdt på at den skulle med på grund af lyrikkens vigtighed;0.2272727272727273;0.12844036697247707;vaderne synes at det var for hår til os men vi holdt på at der skulle med på grund af turismens vigtighed
Tue_Noise_test_split;beam;dsl_3gram.klm;Clean_original_hyper-parameters.pth;de elektriske kabler har den fordel at de allerede er nedlagt og betalt for hvis altså blot de kan tæmmes;0.95;0.5619047619047619;rederiforeningen allerede ved at transferliste
Tue_Noise_test_split;beam;dsl_3gram.klm;Clean_original_hyper-parameters.pth;forfremmelsen skete først efter jeg havde haft et personligt møde med direktøren for edbafdelingen;0.14285714285714285;0.09183673469387756;forfremmelsen skete først efter jeg havde haft et personligt møde med direktøren for i vidderne
Tue_Noise_test_split;beam;dsl_3gram.klm;Clean_original_hyper-parameters.pth;tværtimod skal vi prøve at samarbejde og finde ud af hvilke lande der skal lave hvad i de militære operationer;0.6;0.3;sortimentet samarbejde lider af hvilke lande der skal lave mad til operationer
Tue_Noise_test_split;beam;dsl_3gram.klm;Clean_original_hyper-parameters.pth;en tyveårig kvinde kontrollerede ikke hvem det var der ringede på hendes dørtelefon natten til mandag;0.1875;0.15841584158415842;en tyveårig kvinde konteret ikke hvem det var der ringede på henstilling natten til mandag
Tue_Noise_test_split;beam;dsl_3gram.klm;Clean_original_hyper-parameters.pth;hvis nej hvori består så forskellen mellem at være afhængig af alkohol og andre narkotika;0.9333333333333332;0.651685393258427;hvis vareeksporten engangs
Tue_Noise_test_split;beam;dsl_3gram.klm;Clean_original_hyper-parameters.pth;kriminaliteten er da også dalet med over halvtreds procent de sidste fem år;0.5384615384615384;0.30666666666666664;den var tiendes malet med over halvtreds på femten sidste fem år
Tue_Noise_test_split;beam;dsl_3gram.klm;Clean_original_hyper-parameters.pth;fodboldhelten og popstjernen scorede hinanden og mange millioner ved årets bryllup;0.18181818181818185;0.03658536585365853;fodboldhelten og popstjerne scorer hinanden og mange millioner ved årets bryllup
Tue_Noise_test_split;beam;dsl_3gram.klm;Clean_original_hyper-parameters.pth;til gengæld er man startet på at reparere og forny mange af de gamle hoteller;0.4666666666666667;0.18181818181818185;til gengæld er man starte på repareret i mange gamle hoteller
Tue_Noise_test_split;beam;dsl_3gram.klm;Clean_original_hyper-parameters.pth;det gjorde kun hver tredje virksomhed som især gjorde ledelsen mere flad;0.5;0.2777777777777778;det gør kun var trediverne som især gjorde ledelsen veed
Tue_Noise_test_split;beam;dsl_3gram.klm;Clean_original_hyper-parameters.pth;det kan vi se fordi de kunder der skifter til os laver en overflytningsaftale;0.2857142857142857;0.09090909090909093;det kan vi se på de kunder der skifter til os lever en overflytning aftale
Tue_Noise_test_split;beam;dsl_3gram.klm;Clean_original_hyper-parameters.pth;derimod blev bil og bustrafikken afviklet helt uden problemer på trods af de manglende gadelygter og trafiklys oplyser politiet;0.9473684210526316;0.6692913385826772;planen er at strudse kødet skal vinde frem på sin ernæringsrigtige værdi
Tue_Noise_test_split;beam;dsl_3gram.klm;Clean_original_hyper-parameters.pth;de kunne mærke at der blev lagt vægt på menneskelig kvalitet;0.4545454545454545;0.2833333333333333;de kunne mærke der blev martensen kvalitet
Tue_Noise_test_split;beam;dsl_3gram.klm;Clean_original_hyper-parameters.pth;planen er at strudsekødet skal vinde frem på sin ernæringsrigtige værdi;0.18181818181818185;0.0;planen er at strudse kødet skal vinde frem på sin ernæringsrigtige værdi
Tue_Noise_test_split;beam;dsl_3gram.klm;Clean_original_hyper-parameters.pth;det er nemt for der er kun et hundrede meter ned til bunden og torskene;0.5333333333333333;0.22535211267605634;jeg er nemt for der kun et hundreddele nationen og torsten
Tue_Noise_test_split;beam;dsl_3gram.klm;Clean_original_hyper-parameters.pth;forfatter er jeg vel når jeg har skrevet nogle bøger;0.4;0.19230769230769232;forfatteren er jeg ved når jeg har skrevet om før
Tue_Noise_test_split;beam;dsl_3gram.klm;Clean_original_hyper-parameters.pth;i den anden helikopter befandt sig to sårede journalister;0.6666666666666666;0.4912280701754386;i den anden komtesse tesofensine
Tue_Noise_test_split;beam;dsl_3gram.klm;Clean_original_hyper-parameters.pth;samtidig hævder han at foragte deres traditionelleholdning;0.5714285714285714;0.1896551724137931;samtidig lutter han at foragtede traditionelle holde
Tue_Noise_test_split;beam;dsl_3gram.klm;Clean_original_hyper-parameters.pth;oprindelig har han været beskæftiget i vognmandsbranchen;0.5714285714285714;0.3035714285714285;oprindelig har at verden skete i vognmandsruten
Tue_Noise_test_split;beam;dsl_3gram.klm;Clean_original_hyper-parameters.pth;vis værktøjsmenu og åbn autoformat;0.8;0.1176470588235294;vis værktøjs menu og åbent autoforha
Tue_Noise_test_split;beam;dsl_3gram.klm;Clean_original_hyper-parameters.pth;og den beslutning bliver der ikke lavet om på;0.5555555555555556;0.24444444444444444;og hvem beslutning er der ikke lave ramper
Tue_Noise_test_split;beam;dsl_3gram.klm;Clean_original_hyper-parameters.pth;før den tid havde kunstsamlingerne andre funktioner;0.42857142857142855;0.1176470588235294;før den tid havde kunstsamlinger og andre pensioner
Tue_Noise_test_split;beam;dsl_3gram.klm;Clean_original_hyper-parameters.pth;seks hundrede mennesker overværer en anden kåring;0.5714285714285714;0.1836734693877551;fiks hundrede mennesker overvejer et anden kort
Tue_Noise_test_split;beam;dsl_3gram.klm;Clean_original_hyper-parameters.pth;han lover at komme endnu højere på podiet næste år;0.2;0.12;han lover at komme endnu højere opbrugt næste år
Tue_Noise_test_split;beam;dsl_3gram.klm;Clean_original_hyper-parameters.pth;men at det bliver i år kan man godt love;0.0;0.0;men at det bliver i år kan man godt love
Tue_Noise_test_split;beam;dsl_3gram.klm;Clean_original_hyper-parameters.pth;aktuelt er der fem lønmodtagere på orlov;0.5714285714285714;0.475;aktien er der fem hutuerne
Tue_Noise_test_split;beam;dsl_3gram.klm;Clean_original_hyper-parameters.pth;her er noget smukt robust som jeg kan gøre elegant;0.4;0.14;her har nået smukt og bus som jeg kan gøre elegant
Tue_Noise_test_split;beam;dsl_3gram.klm;Clean_original_hyper-parameters.pth;der er stadig et godt stykke vej at gå;0.3333333333333333;0.13157894736842105;der er stadig godt stykke vej på
Tue_Noise_test_split;beam;dsl_3gram.klm;Clean_original_hyper-parameters.pth;reelt bliver underskuddet endda endnu lavere;0.5;0.2272727272727273;vrede blev underskud endda endnu lavere
Tue_Noise_test_split;beam;dsl_3gram.klm;Clean_original_hyper-parameters.pth;vinduerne i soveværelset kan ikke åbnes;0.0;0.0;vinduerne i soveværelset kan ikke åbnes
Tue_Noise_test_split;beam;dsl_3gram.klm;Clean_original_hyper-parameters.pth;børnene strømmede altid til legepladsen;0.0;0.0;børnene strømmede altid til legepladsen
Tue_Noise_test_split;beam;dsl_3gram.klm;Clean_original_hyper-parameters.pth;men mange tilstande går over af sig selv;0.5;0.175;men mange tilstande overser selv
Tue_Noise_test_split;beam;dsl_3gram.klm;Clean_original_hyper-parameters.pth;begge brugte det samme argument;0.6;0.2903225806451613;ikke brugte de samme arten
Tue_Noise_test_split;beam;dsl_3gram.klm;Clean_original_hyper-parameters.pth;den unge mand forsvandt igen;0.0;0.0;den unge mand forsvandt igen
Tue_Noise_test_split;beam;dsl_3gram.klm;Clean_original_hyper-parameters.pth;man bliver afhængig og det er farligt;0.42857142857142855;0.2972972972972973;man bør afhængig og derfor er det
Tue_Noise_test_split;beam;dsl_3gram.klm;Clean_original_hyper-parameters.pth;de skal hente deres datter;0.4;0.15384615384615385;det skal handle deres datter
Tue_Noise_test_split;beam;dsl_3gram.klm;Clean_original_hyper-parameters.pth;vi har aldrig lavet ballade;0.2;0.2222222222222222;vi har aldrig lavet uden
Tue_Noise_test_split;beam;dsl_3gram.klm;Clean_original_hyper-parameters.pth;det er min mor også;0.2;0.10526315789473684;det er min mor og også
Tue_Noise_test_split;beam;dsl_3gram.klm;Clean_original_hyper-parameters.pth;næsten alle de kort vi har i dag har en magnetstribe der indeholder alle væsentlige oplysninger som for eksempel kreditmaksimum personlige oplysninger og så videre;0.08;0.07975460122699386;næsten alle de kort vi har i dag har en magnetstribe der indeholder alle væsentlige oplysninger som for eksempel anitas imperie oplysninger og så videre
Tue_Noise_test_split;beam;dsl_3gram.klm;Clean_original_hyper-parameters.pth;ansvaret for en kommunes hjemmeboende ældre kan blive for tungt når hverdagen mest består af kaotiske lappeløsninger med hullede vagtplaner og knappe budgetter;0.21739130434782608;0.050314465408805034;ansvaret for en kommune så hjemmeboende ældre kan blive for tungt og hverdagen mest består af kritiske lappeløsninger med hullet vagtplaner og knappe budgetter
Tue_Noise_test_split;beam;dsl_3gram.klm;Clean_original_hyper-parameters.pth;altså må forespørgslen være gået på om der var skrivelser af denne art og i bekræftende fald på at få kopier af dem udleveret;0.6666666666666666;0.376;altid må forestille at gå der var skrevet sig vinteraften med i bekræftende fald på at den får kortere af lebert
Tue_Noise_test_split;beam;dsl_3gram.klm;Clean_original_hyper-parameters.pth;hvad man end mener om reklamefolk så har de jo som en del af deres job fingeren på pulsen og ved hvad der trækker;0.125;0.06194690265486725;hvad man end mener om reklamefolk så har de som en del af deres job fingre på huset og ved hvad der trækker
Tue_Noise_test_split;beam;dsl_3gram.klm;Clean_original_hyper-parameters.pth;den unge roman dækker i mange tilfælde blot over en meget gammel og højst udtjent romanform;0.625;0.42857142857142855;den unge roman ligger i mangel tilfælde voetmann og holdt motoriserede
Tue_Noise_test_split;beam;dsl_3gram.klm;Clean_original_hyper-parameters.pth;under læsningen gør han sine notater samtidig med at der bliver indsamlet tusindvis af billedforlæg;0.4666666666666667;0.202020202020202;under læsningen gør han sine notater og samtidig medlemer indsamlede tusindvis af indefra
Tue_Noise_test_split;beam;dsl_3gram.klm;Clean_original_hyper-parameters.pth;undersøgelsen viser at børnene lytter mest til deres forældre når de skal finde ud af hvad de skal efter folkeskolen;0.65;0.3275862068965517;undersøgelsen viser at fordele for mester der spenderede skal finde hvad den skal forske
Tue_Noise_test_split;beam;dsl_3gram.klm;Clean_original_hyper-parameters.pth;det er meget krævende både hvad angår computerens hastighed og hukommelse og kunstnerens tålmodighed;0.35714285714285715;0.11;det er meget krævende gode vedgår computerens hastede og hukommelse og kunstneren tålmodighed
Tue_Noise_test_split;beam;dsl_3gram.klm;Clean_original_hyper-parameters.pth;vi vil gerne fra statslig side yde vores bidrag til at det kan blive mere trygt og sikkert at cykle;0.7;0.3434343434343434;jeg vil gerne fra statslig side yde vor pitten i halvere træk en sikker der synger
Tue_Noise_test_split;beam;dsl_3gram.klm;Clean_original_hyper-parameters.pth;den mistanke kan kun blive næret når partierne går sammen om at hverve medlemmer;0.35714285714285715;0.1375;den mistanke kan kun gå nære når partierne går sammen og man være medlemmer
Tue_Noise_test_split;beam;dsl_3gram.klm;Clean_original_hyper-parameters.pth;den nye lov gjorde det nemmere at gennemskue hvad de har krav på;0.9230769230769232;0.640625;det får vi fandt to dages ekstraopkrævninger
Tue_Noise_test_split;beam;dsl_3gram.klm;Clean_original_hyper-parameters.pth;der var en stærk kontrast mellem hvad han så og hvad han vidste;0.07692307692307693;0.015873015873015872;det var en stærk kontrast mellem hvad han så og hvad han vidste
Tue_Noise_test_split;beam;dsl_3gram.klm;Clean_original_hyper-parameters.pth;de vil normalt sætte pris på en sådan henvendelse;0.2222222222222222;0.061224489795918366;vi vil normalt satte pris på en sådan henvendelse
Tue_Noise_test_split;beam;dsl_3gram.klm;Clean_original_hyper-parameters.pth;rør smørret blødt med sukker sherry og salt;0.5;0.3023255813953488;årets smøre blødt med sukker service og satte
Tue_Noise_test_split;beam;dsl_3gram.klm;Clean_original_hyper-parameters.pth;angiv nummeret på de ønskede registreringer;0.16666666666666666;0.06976744186046513;angiv numre på de ønskede registreringer
Tue_Noise_test_split;beam;dsl_3gram.klm;Clean_original_hyper-parameters.pth;de havde kendt hinanden i godt ti år;0.375;0.16666666666666666;de har kendt i landene i godt ti år
Tue_Noise_test_split;beam;dsl_3gram.klm;Clean_original_hyper-parameters.pth;det var en klog beslutning hun tog;0.2857142857142857;0.1176470588235294;det var en klog beslutning på to
Tue_Noise_test_split;beam;dsl_3gram.klm;Clean_original_hyper-parameters.pth;vi skal jo behandle alle lige;0.5;0.3103448275862069;vi skal behandle en har
Tue_Noise_test_split;beam;dsl_3gram.klm;Clean_original_hyper-parameters.pth;det er så legende let;0.8;0.5714285714285714;jeg har fået dejlig let
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_original_hyper-parameters.pth;den daværende magtfulde kirke gjorde alt hvad den kunne for at forhindre modernitetens og den fri tankes fremskridt men det lykkedes den simpelthen ikke;0.08333333333333333;0.01973684210526316;den daværende magtfulde kirke gjorde alt hvad han kunne for at forhindre modernitetens og den frie tankes fremskridt men det lykkedes den simpelthen ikke
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_original_hyper-parameters.pth;først er der et mylder af tilsyneladende venlige bakker med stisystemer så en lang flad slette der standsede ved havet;0.75;0.4661016949152542;først er der hurtigere harmes disaster for en lang reddede standse av
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_original_hyper-parameters.pth;produceren synes at den var for hård til os men vi holdt på at den skulle med på grund af lyrikkens vigtighed;0.18181818181818185;0.11926605504587155;vaderne synes at det var for hår til os men vi holdt på at den skulle med på grund af turismens vigtighed
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_original_hyper-parameters.pth;de elektriske kabler har den fordel at de allerede er nedlagt og betalt for hvis altså blot de kan tæmmes;0.95;0.5619047619047619;rederiforeningen allerede ved at transferliste
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_original_hyper-parameters.pth;forfremmelsen skete først efter jeg havde haft et personligt møde med direktøren for edbafdelingen;0.14285714285714285;0.09183673469387756;forfremmelsen skete først efter jeg havde haft et personligt møde med direktøren for i vidderne
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_original_hyper-parameters.pth;tværtimod skal vi prøve at samarbejde og finde ud af hvilke lande der skal lave hvad i de militære operationer;0.6;0.3;sortimentet samarbejde lider af hvilke lande der skal lave mad til operationer
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_original_hyper-parameters.pth;en tyveårig kvinde kontrollerede ikke hvem det var der ringede på hendes dørtelefon natten til mandag;0.1875;0.15841584158415842;en tyveårig kvinde konteret ikke hvem det var der ringede på henstilling natten til mandag
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_original_hyper-parameters.pth;hvis nej hvori består så forskellen mellem at være afhængig af alkohol og andre narkotika;0.9333333333333332;0.651685393258427;hvis vareeksporten engangs
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_original_hyper-parameters.pth;kriminaliteten er da også dalet med over halvtreds procent de sidste fem år;0.6153846153846154;0.3333333333333333;den var tiendes malet med over halvtreds på femten sidste fem 
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_original_hyper-parameters.pth;fodboldhelten og popstjernen scorede hinanden og mange millioner ved årets bryllup;0.18181818181818185;0.036585365853658534;fodboldhelten og popstjerne scorer hinanden og mange millioner ved årets bryllup
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_original_hyper-parameters.pth;til gengæld er man startet på at reparere og forny mange af de gamle hoteller;0.4666666666666667;0.18181818181818185;til gengæld er man starte på repareret i mange gamle hoteller
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_original_hyper-parameters.pth;det gjorde kun hver tredje virksomhed som især gjorde ledelsen mere flad;0.5;0.2083333333333333;det går kun var tredjeperson hed som især gjorde ledelsen veed
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_original_hyper-parameters.pth;det kan vi se fordi de kunder der skifter til os laver en overflytningsaftale;0.2857142857142857;0.09090909090909093;det kan vi se på de kunder der skifter til os lever en overflytning aftale
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_original_hyper-parameters.pth;derimod blev bil og bustrafikken afviklet helt uden problemer på trods af de manglende gadelygter og trafiklys oplyser politiet;0.9473684210526316;0.6692913385826772;planen er at strudse kødet skal vinde frem på sin ernæringsrigtige værdi
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_original_hyper-parameters.pth;de kunne mærke at der blev lagt vægt på menneskelig kvalitet;0.4545454545454545;0.2833333333333333;de kunne mærke der blev martensen kvalitet
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_original_hyper-parameters.pth;planen er at strudsekødet skal vinde frem på sin ernæringsrigtige værdi;0.18181818181818185;0.0;planen er at strudse kødet skal vinde frem på sin ernæringsrigtige værdi
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_original_hyper-parameters.pth;det er nemt for der er kun et hundrede meter ned til bunden og torskene;0.5333333333333333;0.2112676056338028;jeg er nemt for der kun et hundrededele nationen og torsten
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_original_hyper-parameters.pth;forfatter er jeg vel når jeg har skrevet nogle bøger;0.4;0.19230769230769232;forfatteren er jeg ved når jeg har skrevet om før
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_original_hyper-parameters.pth;i den anden helikopter befandt sig to sårede journalister;0.6666666666666666;0.4912280701754386;i den anden komtesse tesofensine
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_original_hyper-parameters.pth;samtidig hævder han at foragte deres traditionelleholdning;0.42857142857142855;0.13793103448275862;samtidig lutter han at foragte deres traditionelle holde
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_original_hyper-parameters.pth;oprindelig har han været beskæftiget i vognmandsbranchen;0.5714285714285714;0.3035714285714285;oprindelig har at verden skete i vognmandsruten
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_original_hyper-parameters.pth;vis værktøjsmenu og åbn autoformat;0.8;0.1176470588235294;vis værktøjs menu og åbent autoforha
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_original_hyper-parameters.pth;og den beslutning bliver der ikke lavet om på;0.5555555555555556;0.24444444444444444;og hvem beslutning er der ikke lave ramper
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_original_hyper-parameters.pth;før den tid havde kunstsamlingerne andre funktioner;0.5714285714285714;0.13725490196078433;før den tid have kunstsamlinger og andre pensioner
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_original_hyper-parameters.pth;seks hundrede mennesker overværer en anden kåring;0.5714285714285714;0.1836734693877551;fiks hundrede mennesker overvejer et anden kort
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_original_hyper-parameters.pth;han lover at komme endnu højere på podiet næste år;0.2;0.12;han lover at komme endnu højere opbrugt næste år
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_original_hyper-parameters.pth;men at det bliver i år kan man godt love;0.0;0.0;men at det bliver i år kan man godt love
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_original_hyper-parameters.pth;aktuelt er der fem lønmodtagere på orlov;0.5714285714285714;0.475;aktien er der fem hutuerne
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_original_hyper-parameters.pth;her er noget smukt robust som jeg kan gøre elegant;0.4;0.14;her har nået smukt og bus som jeg kan gøre elegant
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_original_hyper-parameters.pth;der er stadig et godt stykke vej at gå;0.3333333333333333;0.13157894736842105;der er stadig godt stykke vej på
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_original_hyper-parameters.pth;reelt bliver underskuddet endda endnu lavere;0.5;0.2272727272727273;vrede blev underskud endda endnu lavere
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_original_hyper-parameters.pth;vinduerne i soveværelset kan ikke åbnes;0.0;0.0;vinduerne i soveværelset kan ikke åbnes
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_original_hyper-parameters.pth;børnene strømmede altid til legepladsen;0.0;0.0;børnene strømmede altid til legepladsen
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_original_hyper-parameters.pth;men mange tilstande går over af sig selv;0.375;0.175;men mange tilstande går rejser selv
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_original_hyper-parameters.pth;begge brugte det samme argument;0.6;0.2903225806451613;ikke brugte de samme arten
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_original_hyper-parameters.pth;den unge mand forsvandt igen;0.0;0.0;den unge mand forsvandt igen
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_original_hyper-parameters.pth;man bliver afhængig og det er farligt;0.42857142857142855;0.2972972972972973;man bør afhængig og derfor er det
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_original_hyper-parameters.pth;de skal hente deres datter;0.4;0.15384615384615385;det skal handle deres datter
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_original_hyper-parameters.pth;vi har aldrig lavet ballade;0.2;0.2222222222222222;vi har aldrig lavet den
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_original_hyper-parameters.pth;det er min mor også;0.2;0.10526315789473684;det er min mor og også
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_original_hyper-parameters.pth;næsten alle de kort vi har i dag har en magnetstribe der indeholder alle væsentlige oplysninger som for eksempel kreditmaksimum personlige oplysninger og så videre;0.08;0.07975460122699386;næsten alle de kort vi har i dag har en magnetstribe der indeholder alle væsentlige oplysninger som for eksempel anitas imperie oplysninger og så videre
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_original_hyper-parameters.pth;ansvaret for en kommunes hjemmeboende ældre kan blive for tungt når hverdagen mest består af kaotiske lappeløsninger med hullede vagtplaner og knappe budgetter;0.21739130434782608;0.050314465408805034;ansvaret for en kommune så hjemmeboende ældre kan blive for tungt og hverdagen mest består af kritiske lappeløsninger med hullet vagtplaner og knappe budgetter
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_original_hyper-parameters.pth;altså må forespørgslen være gået på om der var skrivelser af denne art og i bekræftende fald på at få kopier af dem udleveret;0.6666666666666666;0.368;altid må forestille at gå der var skrevet sig vinderen med i bekræftende fald på at den får kortere af lebert
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_original_hyper-parameters.pth;hvad man end mener om reklamefolk så har de jo som en del af deres job fingeren på pulsen og ved hvad der trækker;0.125;0.06194690265486725;hvad man end mener om reklamefolk så har de som en del af deres job fingre på huset og ved hvad der trækker
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_original_hyper-parameters.pth;den unge roman dækker i mange tilfælde blot over en meget gammel og højst udtjent romanform;0.5625;0.4175824175824176;den unge roman ligger i mange tilfælde voetmann og holdt motoriserede
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_original_hyper-parameters.pth;under læsningen gør han sine notater samtidig med at der bliver indsamlet tusindvis af billedforlæg;0.4666666666666667;0.202020202020202;under læsningen gør han sine notater og samtidig medlemer indsamlede tusindvis af indefra
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_original_hyper-parameters.pth;undersøgelsen viser at børnene lytter mest til deres forældre når de skal finde ud af hvad de skal efter folkeskolen;0.75;0.3534482758620689;undersøgelsen viser at fordele for mester der svendenes finder hvad den skal forske
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_original_hyper-parameters.pth;det er meget krævende både hvad angår computerens hastighed og hukommelse og kunstnerens tålmodighed;0.35714285714285715;0.11;det er meget krævende gode vedgår computerens hastede og hukommelse og kunstneren tålmodighed
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_original_hyper-parameters.pth;vi vil gerne fra statslig side yde vores bidrag til at det kan blive mere trygt og sikkert at cykle;0.7;0.3434343434343434;jeg vil gerne fra statslig side yde vor pitten i halvere træk er sikker der synger
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_original_hyper-parameters.pth;den mistanke kan kun blive næret når partierne går sammen om at hverve medlemmer;0.35714285714285715;0.1375;den mistanke kan kun gå nære når partierne går sammen og man være medlemmer
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_original_hyper-parameters.pth;den nye lov gjorde det nemmere at gennemskue hvad de har krav på;0.9230769230769232;0.640625;det får vi fandt to dages ekstraopkrævninger
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_original_hyper-parameters.pth;der var en stærk kontrast mellem hvad han så og hvad han vidste;0.07692307692307693;0.015873015873015872;det var en stærk kontrast mellem hvad han så og hvad han vidste
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_original_hyper-parameters.pth;de vil normalt sætte pris på en sådan henvendelse;0.2222222222222222;0.061224489795918366;vi vil normalt satte pris på en sådan henvendelse
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_original_hyper-parameters.pth;rør smørret blødt med sukker sherry og salt;0.5;0.3023255813953488;årets smøre blødt med sukker service og satte
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_original_hyper-parameters.pth;angiv nummeret på de ønskede registreringer;0.16666666666666666;0.06976744186046513;angiv numre på de ønskede registreringer
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_original_hyper-parameters.pth;de havde kendt hinanden i godt ti år;0.5;0.16666666666666666;de har erkendt i landene i godt ti år
