Data_type;Decoder_type;LM_type;model_ID;Reference;WER;CER;Transcript
Tue_Noise_test_split;beam;dsl_3gram.klm;Clean_optimised_hyper-parameters.pth;den nye lov gjorde det nemmere at gennemskue hvad de har krav på;1.0;0.671875;for vi fandt to dages ekstra optagelse på grund af dårligt vejr
Tue_Noise_test_split;beam;dsl_3gram.klm;Clean_optimised_hyper-parameters.pth;der var en stærk kontrast mellem hvad han så og hvad han vidste;0.15384615384615385;0.047619047619047616;det var en stærk kontrast mellem hvad han så og hvad han vise
Tue_Noise_test_split;beam;dsl_3gram.klm;Clean_optimised_hyper-parameters.pth;de vil normalt sætte pris på en sådan henvendelse;0.2222222222222222;0.061224489795918366;vi vil normalt satte pris på en sådan henvendelse
Tue_Noise_test_split;beam;dsl_3gram.klm;Clean_optimised_hyper-parameters.pth;rør smørret blødt med sukker sherry og salt;0.625;0.32558139534883723;og smørrebrød med sukker serve og sønnen
Tue_Noise_test_split;beam;dsl_3gram.klm;Clean_optimised_hyper-parameters.pth;angiv nummeret på de ønskede registreringer;0.3333333333333333;0.09302325581395347;angive numre på de ønskede registreringer
Tue_Noise_test_split;beam;dsl_3gram.klm;Clean_optimised_hyper-parameters.pth;de havde kendt hinanden i godt ti år;0.375;0.19444444444444445;de har erkendt lande i godt ti år
Tue_Noise_test_split;beam;dsl_3gram.klm;Clean_optimised_hyper-parameters.pth;det var en klog beslutning hun tog;0.2857142857142857;0.1176470588235294;det var en klog beslutning og to
Tue_Noise_test_split;beam;dsl_3gram.klm;Clean_optimised_hyper-parameters.pth;vi skal jo behandle alle lige;1.0;0.6896551724137931;jihad
Tue_Noise_test_split;beam;dsl_3gram.klm;Clean_optimised_hyper-parameters.pth;det er så legende let;1.0;0.6666666666666666;jeg følte lejlighed
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_optimised_hyper-parameters.pth;den daværende magtfulde kirke gjorde alt hvad den kunne for at forhindre modernitetens og den fri tankes fremskridt men det lykkedes den simpelthen ikke;0.0;0.0;den daværende magtfulde kirke gjorde alt hvad den kunne for at forhindre modernitetens og den fri tankes fremskridt men det lykkedes den simpelthen ikke
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_optimised_hyper-parameters.pth;først er der et mylder af tilsyneladende venlige bakker med stisystemer så en lang flad slette der standsede ved havet;0.75;0.5254237288135594;først er der hundenes istedetfor en lang red spændende have
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_optimised_hyper-parameters.pth;produceren synes at den var for hård til os men vi holdt på at den skulle med på grund af lyrikkens vigtighed;0.3181818181818182;0.2385321100917432;madsen synes at den var for hård til os men vi håndplukkede med på grund af juris vigtighed
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_optimised_hyper-parameters.pth;de elektriske kabler har den fordel at de allerede er nedlagt og betalt for hvis altså blot de kan tæmmes;1.0;0.5904761904761905;regelforenkle vedlagte fordelagtige
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_optimised_hyper-parameters.pth;forfremmelsen skete først efter jeg havde haft et personligt møde med direktøren for edbafdelingen;0.35714285714285715;0.17346938775510204;og bremsen skete først efter at jeg havde haft et personligt møde med direktøren for i idealerne
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_optimised_hyper-parameters.pth;tværtimod skal vi prøve at samarbejde og finde ud af hvilke lande der skal lave hvad i de militære operationer;0.65;0.3272727272727273;tørvemose arbejde lider af hvilke lande der skal lave mad til operationer
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_optimised_hyper-parameters.pth;en tyveårig kvinde kontrollerede ikke hvem det var der ringede på hendes dørtelefon natten til mandag;0.3125;0.19801980198019808;en toårig kvinde kontrolleret ikke hvem det var der ringede på en støttetimer til mandag
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_optimised_hyper-parameters.pth;hvis nej hvori består så forskellen mellem at være afhængig af alkohol og andre narkotika;0.9333333333333332;0.6179775280898876;hvis forårssolen allegorisk
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_optimised_hyper-parameters.pth;kriminaliteten er da også dalet med over halvtreds procent de sidste fem år;0.6153846153846154;0.3466666666666667;den ventende også beleven over halvtreds på fem denise fem år
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_optimised_hyper-parameters.pth;fodboldhelten og popstjernen scorede hinanden og mange millioner ved årets bryllup;0.2727272727272727;0.14634146341463414;kuppelsalen og popstjerne scorer hinanden og mange millioner ved årets bryllup
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_optimised_hyper-parameters.pth;til gengæld er man startet på at reparere og forny mange af de gamle hoteller;0.4;0.16883116883116886;til gengæld at man starte på at reparere os i mange gamle hoteller
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_optimised_hyper-parameters.pth;det gjorde kun hver tredje virksomhed som især gjorde ledelsen mere flad;0.5;0.2916666666666667;det går kun venstredrejede som især gjorde ledelsen mead
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_optimised_hyper-parameters.pth;det kan vi se fordi de kunder der skifter til os laver en overflytningsaftale;0.21428571428571427;0.16883116883116886;det kan vi se på de kunder der skifter til os lever en overbygningsskole
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_optimised_hyper-parameters.pth;derimod blev bil og bustrafikken afviklet helt uden problemer på trods af de manglende gadelygter og trafiklys oplyser politiet;0.9473684210526316;0.6692913385826772;planen lærer at strudse kødet skal vinde frem på sin ernæringsrigtig værdi
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_optimised_hyper-parameters.pth;de kunne mærke at der blev lagt vægt på menneskelig kvalitet;0.5454545454545454;0.26666666666666666;de kunne mærke det blev afværges eli kvalitet
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_optimised_hyper-parameters.pth;planen er at strudsekødet skal vinde frem på sin ernæringsrigtige værdi;0.3636363636363637;0.056338028169014086;planen lærer at strudse kødet skal vinde frem på sin ernæringsrigtig værdi
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_optimised_hyper-parameters.pth;det er nemt for der er kun et hundrede meter ned til bunden og torskene;0.4666666666666667;0.2112676056338028;det er nemt for der kun et hundrededele letsindig og torsten
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_optimised_hyper-parameters.pth;forfatter er jeg vel når jeg har skrevet nogle bøger;0.3;0.07692307692307693;forfattere er jeg ved når jeg har skrevet nogle fører
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_optimised_hyper-parameters.pth;i den anden helikopter befandt sig to sårede journalister;0.6666666666666666;0.543859649122807;i den anden komsomolets oasis
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_optimised_hyper-parameters.pth;samtidig hævder han at foragte deres traditionelleholdning;0.2857142857142857;0.06896551724137931;samtidig hævder han at foragte deres traditionelle hold
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_optimised_hyper-parameters.pth;oprindelig har han været beskæftiget i vognmandsbranchen;0.5714285714285714;0.26785714285714285;oprindelig har at verden skæfte i vognmandsruten
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_optimised_hyper-parameters.pth;vis værktøjsmenu og åbn autoformat;0.8;0.1176470588235294;vis værktøjs menu og åbent autoforha
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_optimised_hyper-parameters.pth;og den beslutning bliver der ikke lavet om på;0.4444444444444444;0.17777777777777778;og den beslutning er der ikke lave ramper
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_optimised_hyper-parameters.pth;før den tid havde kunstsamlingerne andre funktioner;0.2857142857142857;0.1176470588235294;før den tid havde kunstsamlingen andre pensioner
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_optimised_hyper-parameters.pth;seks hundrede mennesker overværer en anden kåring;0.42857142857142855;0.12244897959183673;seks hundrede mennesker overværede anden kor
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_optimised_hyper-parameters.pth;han lover at komme endnu højere på podiet næste år;0.2;0.1;han lover at komme endnu højere uroligt næste år
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_optimised_hyper-parameters.pth;men at det bliver i år kan man godt love;0.0;0.0;men at det bliver i år kan man godt love
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_optimised_hyper-parameters.pth;aktuelt er der fem lønmodtagere på orlov;0.5714285714285714;0.475;aktien er der fem hunnerne
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_optimised_hyper-parameters.pth;her er noget smukt robust som jeg kan gøre elegant;0.0;0.0;her er noget smukt robust som jeg kan gøre elegant
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_optimised_hyper-parameters.pth;der er stadig et godt stykke vej at gå;0.5555555555555556;0.15789473684210525;der er stadig godt stikke veje på
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_optimised_hyper-parameters.pth;reelt bliver underskuddet endda endnu lavere;0.3333333333333333;0.1590909090909091;tre blev underskuddet endda endnu lavere
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_optimised_hyper-parameters.pth;vinduerne i soveværelset kan ikke åbnes;0.0;0.0;vinduerne i soveværelset kan ikke åbnes
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_optimised_hyper-parameters.pth;børnene strømmede altid til legepladsen;0.2;0.05128205128205128;børnene strømmet altid til legepladsen
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_optimised_hyper-parameters.pth;men mange tilstande går over af sig selv;0.75;0.3;men mange tilstand vi gorrissen
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_optimised_hyper-parameters.pth;begge brugte det samme argument;0.4;0.1935483870967742;begge brugte det samme op med
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_optimised_hyper-parameters.pth;den unge mand forsvandt igen;0.0;0.0;den unge mand forsvandt igen
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_optimised_hyper-parameters.pth;man bliver afhængig og det er farligt;0.7142857142857143;0.3783783783783784;men de afhængige og derfor er det
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_optimised_hyper-parameters.pth;de skal hente deres datter;0.4;0.15384615384615385;det skal handle deres datter
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_optimised_hyper-parameters.pth;vi har aldrig lavet ballade;0.8;0.5185185185185185;i har aldeles
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_optimised_hyper-parameters.pth;det er min mor også;0.2;0.10526315789473684;det er min mor og også
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_optimised_hyper-parameters.pth;næsten alle de kort vi har i dag har en magnetstribe der indeholder alle væsentlige oplysninger som for eksempel kreditmaksimum personlige oplysninger og så videre;0.08;0.07975460122699386;næsten alle de kort jeg har i dag har en magnetstribe der indeholder alle væsentlige oplysninger som for eksempel galimatias personlige oplysninger og så videre
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_optimised_hyper-parameters.pth;ansvaret for en kommunes hjemmeboende ældre kan blive for tungt når hverdagen mest består af kaotiske lappeløsninger med hullede vagtplaner og knappe budgetter;0.17391304347826084;0.06918238993710693;ansvaret for en kommunes hjemmeboende ældre kan blive for tungt og hverdagen mest består akties lappeløsninger med hullet vagtplaner og knappe budgetter
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_optimised_hyper-parameters.pth;altså må forespørgslen være gået på om der var skrivelser af denne art og i bekræftende fald på at få kopier af dem udleveret;0.7083333333333334;0.264;altid må forespørgslen er gå der var skrivelse af denne arten med en bekræftende fangede får kopierede lebert
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_optimised_hyper-parameters.pth;hvad man end mener om reklamefolk så har de jo som en del af deres job fingeren på pulsen og ved hvad der trækker;0.2083333333333333;0.07079646017699115;hvad man end mener om reklamefolk så hardi som en del af deres job fingre på huset og ved hvad der trækker
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_optimised_hyper-parameters.pth;den unge roman dækker i mange tilfælde blot over en meget gammel og højst udtjent romanform;0.6875;0.5164835164835165;den unge roman ligger i mangesidige og rhodesia
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_optimised_hyper-parameters.pth;under læsningen gør han sine notater samtidig med at der bliver indsamlet tusindvis af billedforlæg;0.4;0.16161616161616166;under læsningen gør han sine notater og samtidig malerier indsamlet tusindvis af elreformen
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_optimised_hyper-parameters.pth;undersøgelsen viser at børnene lytter mest til deres forældre når de skal finde ud af hvad de skal efter folkeskolen;0.8;0.4396551724137931;undersøgelsen viser at fordele de meste der svendenes videomaskinen
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_optimised_hyper-parameters.pth;det er meget krævende både hvad angår computerens hastighed og hukommelse og kunstnerens tålmodighed;0.21428571428571427;0.06;det er meget krævende gode vedgår computerens hastighed og hukommelse og kunstnerens tålmodighed
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_optimised_hyper-parameters.pth;vi vil gerne fra statslig side yde vores bidrag til at det kan blive mere trygt og sikkert at cykle;0.6;0.3333333333333333;jeg vil gerne fra statslig side yde vores piloterne i at være træk er sikker er sikker
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_optimised_hyper-parameters.pth;den mistanke kan kun blive næret når partierne går sammen om at hverve medlemmer;0.42857142857142855;0.2;den mistanke kan kun genere når partierne går sammen og man nerveender
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_optimised_hyper-parameters.pth;den nye lov gjorde det nemmere at gennemskue hvad de har krav på;1.0;0.671875;får vi fandt to dages ekstra optagelse på grund af dårligt vejr
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_optimised_hyper-parameters.pth;der var en stærk kontrast mellem hvad han så og hvad han vidste;0.15384615384615385;0.047619047619047616;det var en stærk kontrast mellem hvad han så og hvad han vise
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_optimised_hyper-parameters.pth;de vil normalt sætte pris på en sådan henvendelse;0.2222222222222222;0.061224489795918366;vi vil normalt satte pris på en sådan henvendelse
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_optimised_hyper-parameters.pth;rør smørret blødt med sukker sherry og salt;0.625;0.32558139534883723;og smørrebrød med sukker serve og sønnen
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_optimised_hyper-parameters.pth;angiv nummeret på de ønskede registreringer;0.3333333333333333;0.09302325581395347;angive numre på de ønskede registreringer
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_optimised_hyper-parameters.pth;de havde kendt hinanden i godt ti år;0.375;0.19444444444444445;de har erkendt lande i godt ti år
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_optimised_hyper-parameters.pth;det var en klog beslutning hun tog;0.2857142857142857;0.1176470588235294;det var en klog beslutning og to
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_optimised_hyper-parameters.pth;vi skal jo behandle alle lige;1.0;0.6896551724137931;jihad
Tue_Noise_test_split;beam;dsl_5gram.klm;Clean_optimised_hyper-parameters.pth;det er så legende let;1.0;0.6666666666666666;jeg følte lejlighed
Tue_test_split;greedy;None;Noisy_original_hyper-parameters_both_augs.pth;videre skal politiet have yderligere beføjelser til at gennemgå hotelgæstebøger samt telefonselskaber og kreditkortfirmaers arkiver;0.06666666666666668;0.0076335877862595426;videre skal politiet have ydeligere beføjelser til at gennemgå hotelgæstebøger samt telefonselskaber og kreditkortfirmaers arkiver
Tue_test_split;greedy;None;Noisy_original_hyper-parameters_both_augs.pth;det er selvfølgelig ærgerligt at spændingen her i marts måned efter bare anden runde af forårssæsonen siver ud af kampen om førstepladsen;0.2272727272727273;0.08029197080291971;det er selvfølgelig ærgeligt at spændingen har i marts måned efter bar anden grundde af forsæsor siver ud af kampen om førstepladsen
Tue_test_split;greedy;None;Noisy_original_hyper-parameters_both_augs.pth;først når den polare vinternat aftager og sollyset tiltager vil den for årstiden traditionelle nedbrydning begynde på den nordlige halvkugle;0.3;0.07857142857142857;føs når den pålarer vinterenet aftager og sollyset tiltager med dem for årstiden traditionnelle nedbrydning begynde på den nordlige halvkugle
Tue_test_split;greedy;None;Noisy_original_hyper-parameters_both_augs.pth;hans mål er at skabe landets største ejendomsselskab der både skal kunne udvikle nye idéer og drive ejendommene;0.16666666666666666;0.054054054054054064;hans måd er at skabe landets største ejendomsselskab at både skal kunne udvikle nye idéer og dleve ejendommene
Tue_test_split;greedy;None;Noisy_original_hyper-parameters_both_augs.pth;baggrunden er at museumsbestyrelsen i den udbudsrunde der slutter i morgen satser på en ren priskonkurrence;0.3125;0.08411214953271028;fbavbøden er at museumsbestyrelsen i den udbudsrundde fer slutter i morgen satser på en ren prys konkurrence
Tue_test_split;greedy;None;Noisy_original_hyper-parameters_both_augs.pth;de er ikke vendt mod nogen eller noget andet end ordene som vibrerer gennem lokalet på en sprød klangbund af jazz;0.0;0.0;de er ikke vendt mod nogen eller noget andet end ordene som vibrerer gennem lokalet på en sprød klangbund af jazz
Tue_test_split;greedy;None;Noisy_original_hyper-parameters_both_augs.pth;men ellers må vi jo indrømme at det ikke har meget med kunstverdenen at gøre;0.26666666666666666;0.06578947368421052; m en edders må vi jo indrømme at vi ikke har meget med kunstverdenen at gøre
Tue_test_split;greedy;None;Noisy_original_hyper-parameters_both_augs.pth;det indebærer at tyve procent af bistanden og tyve procent af ulandenes statsbudgetter skal gå til sociale formål;0.1111111111111111;0.035398230088495575;det indebærer tyve procent af bistanden og tyve procent af udlandene statsbudgetter skal gå til sociale formål
Tue_test_split;greedy;None;Noisy_original_hyper-parameters_both_augs.pth;det er for eksempel hændt at der under en messe er kommet en shaman for at hjælpe med at helbrede en eller anden;0.39130434782608703;0.11607142857142858;det er for eksempel hent at der under en misse ar komme det en cerman for at hjælpe med at helbede ind eller andet
Tue_test_split;greedy;None;Noisy_original_hyper-parameters_both_augs.pth;forsvaret vil ifølge regeringen også i årene fremover råde over godt femten milliarder kroner om året;0.125;0.0297029702970297;forsvaret vil ifølge regeringen også i årene fremover både order godt femten milliarder kroner om året
Tue_test_split;greedy;None;Noisy_original_hyper-parameters_both_augs.pth;bestyrelsen behandler landstrænersituationen på sit ordinære møde;0.5714285714285714;0.12307692307692307;hestyrelsen behandle landsrabmesituationen po sit ordinære møde
Tue_test_split;greedy;None;Noisy_original_hyper-parameters_both_augs.pth;efter hans mening er det først og fremmest producenten som er ansvarlig for produktet;0.07142857142857142;0.011764705882352941;efter hans mening er det først og fremmes producenten som er ansvarlig for produktet
Tue_test_split;greedy;None;Noisy_original_hyper-parameters_both_augs.pth;det er uretfærdigt at sådanne kåringer bliver foretaget af folk der rejser i embeds medfør;0.4666666666666667;0.08888888888888889;det er uretfærdigt at sådan kønge bliver foretaget af folker rejse i embedsmedfør
Tue_test_split;greedy;None;Noisy_original_hyper-parameters_both_augs.pth;endelig ligger der bag spådommene også det faktum at danskerne bliver ældre og ældre;0.21428571428571427;0.07142857142857142;endelig ligger der bagi spotsdommene også det faktum at danskerne bliver ældre og aldtre
Tue_test_split;greedy;None;Noisy_original_hyper-parameters_both_augs.pth;da de kom hjem ud på natten glemte de imidlertid at fjerne vandbadet igen;0.14285714285714285;0.0273972602739726;da de kom hjem ud på natten glempe de imidlertid at fjerne vandbaget igen
Tue_test_split;greedy;None;Noisy_original_hyper-parameters_both_augs.pth;jeg havde ikke set den slags dyr siden jeg for længe siden var dæksdreng i handelsflåden;0.5;0.2272727272727273;vi har har ikke set den slaks tyre siden jeg for længe siden varet lækstren i handelsune
Tue_test_split;greedy;None;Noisy_original_hyper-parameters_both_augs.pth;en bil plasker gennem pytterne ude på vejen og overdøver universitetslæreren;0.5454545454545454;0.15789473684210525;en bilnplasker gennem pyttlerne ud på vejen og ordedøver universitetsla
Tue_test_split;greedy;None;Noisy_original_hyper-parameters_both_augs.pth;jeg kan med sindsro sige at jeg er overbevist om det rigtige i min beslutning;0.2;0.05194805194805195;der kan medi sindsro sige at jeg er overbevist om det rigtige min beslutning
Tue_test_split;greedy;None;Noisy_original_hyper-parameters_both_augs.pth;men der findes en del haver hvor man har dem i tusindvis;0.5;0.17857142857142858;plend er fænges en del haver hvor man har  nie tosind svis
Tue_test_split;greedy;None;Noisy_original_hyper-parameters_both_augs.pth;omvendt er de sluppet for at give efter for krav om flere bistandsmidler;0.07692307692307693;0.027777777777777776;famvendt er de sluppet for at give efter for krav om flere bistandsmidler
Tue_test_split;greedy;None;Noisy_original_hyper-parameters_both_augs.pth;han nød at kunne lytte til andre og tale frit fra leveren;0.25;0.08771929824561403;han nin at kunne lytte til andre og tale frit for laveren
Tue_test_split;greedy;None;Noisy_original_hyper-parameters_both_augs.pth;skattelettelser viste det sig kan blive dyre i den sidste ende;0.2727272727272727;0.1129032258064516;skattedeet servise det sig kan blive dyrere i den sidste ende
Tue_test_split;greedy;None;Noisy_original_hyper-parameters_both_augs.pth;hertil kommer et mindre antal institutioner og erhvervsvirksomheder;0.375;0.05970149253731344;hertil kommer et mindre antat institutioner orerhvervsvisomheder
Tue_test_split;greedy;None;Noisy_original_hyper-parameters_both_augs.pth;varmen fortsætter men luftfugtigheden får den til at føles mere trykkende;0.3636363636363637;0.1095890410958904;varmen fortsætter men luftvygtigheden fon den til at fæles mere trygtene
Tue_test_split;greedy;None;Noisy_original_hyper-parameters_both_augs.pth;det noget skarpe klangbillede krævede tilvænning;0.6666666666666666;0.25;der nåede skarpe klangkede krævede tillæring
Tue_test_split;greedy;None;Noisy_original_hyper-parameters_both_augs.pth;opfatter du dig som en succes eller som en fiasko;0.5;0.1836734693877551;opfattet ud dig sam med en succes eller som en jasko
Tue_test_split;greedy;None;Noisy_original_hyper-parameters_both_augs.pth;tre seks otte syv femten tre hundrede og en;0.0;0.0;tre seks otte syv femten tre hundrede og en
Tue_test_split;greedy;None;Noisy_original_hyper-parameters_both_augs.pth;efter snakken om tæppet skal børn og forældre se klokketårnet;0.4;0.032786885245901634;efter snakken om tæppetskal børne forældre se klokketårnet
Tue_test_split;greedy;None;Noisy_original_hyper-parameters_both_augs.pth;alt hvad jeg skriver er sandt for jeg har selv fundet på det;0.38461538461538464;0.1;alt hvad jeg skriver at sand for jegselv fundet på det
Tue_test_split;greedy;None;Noisy_original_hyper-parameters_both_augs.pth;en syv seks en seksten fire hundrede og tre;0.0;0.0;en syv seks en seksten fire hundrede og tre
Tue_test_split;greedy;None;Noisy_original_hyper-parameters_both_augs.pth;det er rart og komfortabelt;0.0;0.0;det er rart og komfortabelt
Tue_test_split;greedy;None;Noisy_original_hyper-parameters_both_augs.pth;kunne du tiltræde jobbet hvis du fik det i morgen;0.0;0.0;kunne du tiltræde jobbet hvis du fik det i morgen
Tue_test_split;greedy;None;Noisy_original_hyper-parameters_both_augs.pth;det har længe ikke været korrekt;0.16666666666666666;0.0625;eldet har længe ikke været korrekt
Tue_test_split;greedy;None;Noisy_original_hyper-parameters_both_augs.pth;der er en skala af udenrigspolitiske virkemidler;0.2857142857142857;0.08333333333333333;der er en skalla af udenrigspolitiske virkomidr
Tue_test_split;greedy;None;Noisy_original_hyper-parameters_both_augs.pth;de har aldrig været for unge til et lederjob;0.2222222222222222;0.06818181818181818;de har aldrig været for unge til lederejob
Tue_test_split;greedy;None;Noisy_original_hyper-parameters_both_augs.pth;seksten tusind fem hundrede og seksten;0.0;0.0;seksten tusind fem hundrede og seksten
Tue_test_split;greedy;None;Noisy_original_hyper-parameters_both_augs.pth;så meget for det upolitiske;0.2;0.037037037037037035;så meget før det upolitiske
Tue_test_split;greedy;None;Noisy_original_hyper-parameters_both_augs.pth;de skal beskæres hver anden uge;0.3333333333333333;0.1935483870967742;de skal beskæres med alle uge
Tue_test_split;greedy;None;Noisy_original_hyper-parameters_both_augs.pth;gå til afspil i menu;0.4;0.0;gå til afspil imenu
Tue_test_split;greedy;None;Noisy_original_hyper-parameters_both_augs.pth;det er lige noget der passer mig;0.14285714285714285;0.03125;det r lige noget der passer mig
Tue_test_split;greedy;None;Noisy_original_hyper-parameters_both_augs.pth;derfor vil vi ikke gå i gang med nye store forslag før vi har gennemført det vi er i gang med sagde han;0.08695652173913042;0.019417475728155338;derfor vel vi ikke gå i gang med nye store forslag før vi har gennemført det vi r i gang med sagde han
Tue_test_split;greedy;None;Noisy_original_hyper-parameters_both_augs.pth;vi er efterhånden vant til at vi hurtigst muligt skal videre til næste programpunkt;0.14285714285714285;0.024096385542168683;vi er efterhånden vant til at vi hurtigst mulig skel videre til næste programpunkt
Tue_test_split;greedy;None;Noisy_original_hyper-parameters_both_augs.pth;men det kræver at du bruger os det var meget betegnende husker en kilde;0.14285714285714285;0.07042253521126761;men det kræver at du bor os det var meget betegnende husker en kille
Tue_test_split;greedy;None;Noisy_original_hyper-parameters_both_augs.pth;det er der kommet et højst usædvanligt værk ud af;0.3;0.14285714285714285;det er der kommet et højst usendbalig verud af
Tue_test_split;greedy;None;Noisy_original_hyper-parameters_both_augs.pth;indsæt tekst fra udklipsholder i det markerede felt;0.25;0.1176470588235294;insat tekst fra ukigshulder i det markerede felt
Tue_test_split;greedy;None;Noisy_original_hyper-parameters_both_augs.pth;vælg annullér alle job i køen;0.5;0.27586206896551724;belet annullérer job i køen
Tue_test_split;greedy;None;Noisy_original_hyper-parameters_both_augs.pth;som seer havde jeg det storartet;0.8333333333333334;0.15625;som seere havd er det store artet
Tue_test_split;greedy;None;Noisy_original_hyper-parameters_both_augs.pth;der er da et stykke tid endnu;0.42857142857142855;0.206896551724138;det er der et stykke tid  nu
Tue_test_split;beam;dsl_3gram.klm;Noisy_original_hyper-parameters_both_augs.pth;videre skal politiet have yderligere beføjelser til at gennemgå hotelgæstebøger samt telefonselskaber og kreditkortfirmaers arkiver;0.26666666666666666;0.0;videre skal politiet have yderligere beføjelser til at gennemgå hotel gæstebøger samt telefonselskaber og kreditkort firmaers arkiver
Tue_test_split;beam;dsl_3gram.klm;Noisy_original_hyper-parameters_both_augs.pth;det er selvfølgelig ærgerligt at spændingen her i marts måned efter bare anden runde af forårssæsonen siver ud af kampen om førstepladsen;0.13636363636363635;0.08029197080291971;det er selvfølgelig ærgerligt at spændingen har i marts måned efter bare anden runde af forsonlige ud af kampen om førstepladsen
Tue_test_split;beam;dsl_3gram.klm;Noisy_original_hyper-parameters_both_augs.pth;først når den polare vinternat aftager og sollyset tiltager vil den for årstiden traditionelle nedbrydning begynde på den nordlige halvkugle;0.2;0.07142857142857142;først når den polerer ventende aftager og sollyset tiltager med dem for årstiden traditionelle nedbrydning begynde på den nordlige halvkugle
Tue_test_split;beam;dsl_3gram.klm;Noisy_original_hyper-parameters_both_augs.pth;hans mål er at skabe landets største ejendomsselskab der både skal kunne udvikle nye idéer og drive ejendommene;0.16666666666666666;0.06306306306306306;hans mål er at skabe landets største ejendomsselskab at både skal kunne udvikle nye ideer og leve ejendommene
Tue_test_split;beam;dsl_3gram.klm;Noisy_original_hyper-parameters_both_augs.pth;baggrunden er at museumsbestyrelsen i den udbudsrunde der slutter i morgen satser på en ren priskonkurrence;0.125;0.102803738317757;baggården er at museumsbesøg i den udbudsrunde der slutter i morgen satser på en ren priskonkurrence
Tue_test_split;beam;dsl_3gram.klm;Noisy_original_hyper-parameters_both_augs.pth;de er ikke vendt mod nogen eller noget andet end ordene som vibrerer gennem lokalet på en sprød klangbund af jazz;0.0;0.0;de er ikke vendt mod nogen eller noget andet end ordene som vibrerer gennem lokalet på en sprød klangbund af jazz
Tue_test_split;beam;dsl_3gram.klm;Noisy_original_hyper-parameters_both_augs.pth;men ellers må vi jo indrømme at det ikke har meget med kunstverdenen at gøre;0.06666666666666668;0.03947368421052632;men ellers må vi jo indrømme at vi ikke har meget med kunstverdenen at gøre
